url,page_type,slug,h1,seo_title,meta_description,canonical,og_title,og_description,og_image,robots,schema_type,primary_image,old_url_if_changed,notes
/machine/reform-motech-cm818-d/,machine,reform-motech-cm818-d,Reform Motech CM818 D,Reform Motech CM818 D | Wim van Breda,Professionele bergmaaier en multifunctionele werktuigdrager voor steile hellingen en taluds. Bekijk specificaties en toepassingen bij Wim van Breda in Geldermalsen.,https://www.wimvanbreda.nl/machine/reform-motech-cm818-d/,Reform Motech CM818 D | Wim van Breda,Professionele bergmaaier en multifunctionele werktuigdrager voor steile hellingen en taluds. Bekijk specificaties en toepassingen bij Wim van Breda in Geldermalsen.,assets/machines/reform-motech-cm818-d/reform-motech-cm818-d-1.jpg,"index,follow","Product,BreadcrumbList",assets/machines/reform-motech-cm818-d/reform-motech-cm818-d-1.jpg,,
/machine/kersten-veegbezems/,machine,kersten-veegbezems,Kersten Veegbezems,Kersten Veegbezems | Wim van Breda,"Veegbezems voor tractoren, verkrijgbaar van 90 cm tot 300 cm breed, met diverse aanbouwmogelijkheden. Bekijk specificaties en toepassingen bij Wim van Breda in Geldermalsen.",https://www.wimvanbreda.nl/machine/kersten-veegbezems/,Kersten Veegbezems | Wim van Breda,"Veegbezems voor tractoren, verkrijgbaar van 90 cm tot 300 cm breed, met diverse aanbouwmogelijkheden. Bekijk specificaties en toepassingen bij Wim van Breda in Geldermalsen.",assets/machines/kersten-veegbezems/kersten-veegbezems-1.jpg,"index,follow","Product,BreadcrumbList",assets/machines/kersten-veegbezems/kersten-veegbezems-1.jpg,,
/machine/reform-motech-cm817/,machine,reform-motech-cm817,Reform Motech CM817,Reform Motech CM817 | Wim van Breda,"Compacte en wendbare enkelassige werktuigdrager voor maaien, terreinonderhoud en winterwerkzaamheden. Bekijk specificaties en toepassingen bij Wim van Breda in Geldermalsen.",https://www.wimvanbreda.nl/machine/reform-motech-cm817/,Reform Motech CM817 | Wim van Breda,"Compacte en wendbare enkelassige werktuigdrager voor maaien, terreinonderhoud en winterwerkzaamheden. Bekijk specificaties en toepassingen bij Wim van Breda in Geldermalsen.",assets/machines/reform-motech-cm817/reform-motech-cm817-1.jpg,"index,follow","Product,BreadcrumbList",assets/machines/reform-motech-cm817/reform-motech-cm817-1.jpg,,
/machine/kersten-seedomat-gazonzaaimachine/,machine,kersten-seedomat-gazonzaaimachine,Kersten Seedomat Gazonzaaimachine,Kersten Seedomat Gazonzaaimachine | Wim van Breda,"Gazonzaaimachine verkrijgbaar in drie uitvoeringen (RB 500, RB 700, RB 1000), werkbreedte 50 tot 100 cm.",https://www.wimvanbreda.nl/machine/kersten-seedomat-gazonzaaimachine/,Kersten Seedomat Gazonzaaimachine | Wim van Breda,"Gazonzaaimachine verkrijgbaar in drie uitvoeringen (RB 500, RB 700, RB 1000), werkbreedte 50 tot 100 cm.",assets/machines/kersten-seedomat-gazonzaaimachine/kersten-seedomat-gazonzaaimachine-1.jpg,"index,follow","Product,BreadcrumbList",assets/machines/kersten-seedomat-gazonzaaimachine/kersten-seedomat-gazonzaaimachine-1.jpg,,
/machine/reform-motech-cm816/,machine,reform-motech-cm816,Reform Motech CM816,Reform Motech CM816 | Wim van Breda,"Compacte enkelassige werktuigdrager voor maaien en licht terreinonderhoud, met PowerSafe-koppeling. Bekijk specificaties en toepassingen bij Wim van Breda in Geldermalsen.",https://www.wimvanbreda.nl/machine/reform-motech-cm816/,Reform Motech CM816 | Wim van Breda,"Compacte enkelassige werktuigdrager voor maaien en licht terreinonderhoud, met PowerSafe-koppeling. Bekijk specificaties en toepassingen bij Wim van Breda in Geldermalsen.",assets/machines/reform-motech-cm816/reform-motech-cm816-1.jpg,"index,follow","Product,BreadcrumbList",assets/machines/reform-motech-cm816/reform-motech-cm816-1.jpg,,
/machine/kersten-waterwagen-2000-liter/,machine,kersten-waterwagen-2000-liter,Kersten Waterwagen 2000 Liter,Kersten Waterwagen 2000 Liter | Wim van Breda,"Compacte waterwagen (Aqua-Runner) met 2.000 liter watertank en slechts 145 cm breed, voor gemeentelijk groenbeheer.",https://www.wimvanbreda.nl/machine/kersten-waterwagen-2000-liter/,Kersten Waterwagen 2000 Liter | Wim van Breda,"Compacte waterwagen (Aqua-Runner) met 2.000 liter watertank en slechts 145 cm breed, voor gemeentelijk groenbeheer.",assets/machines/kersten-waterwagen-2000-liter/kersten-waterwagen-2000-liter-1.jpg,"index,follow","Product,BreadcrumbList",assets/machines/kersten-waterwagen-2000-liter/kersten-waterwagen-2000-liter-1.jpg,,
/machine/reform-motech-rm25-maaier/,machine,reform-motech-rm25-maaier,Reform Motech RM25 maaier,Reform Motech RM25 maaier | Wim van Breda,"Krachtige motormaaier met 23 pk vermogen en standaard hydraulische as, geschikt voor zware aanbouwdelen.",https://www.wimvanbreda.nl/machine/reform-motech-rm25-maaier/,Reform Motech RM25 maaier | Wim van Breda,"Krachtige motormaaier met 23 pk vermogen en standaard hydraulische as, geschikt voor zware aanbouwdelen.",assets/machines/reform-motech-rm25-maaier/reform-motech-rm25-maaier-1.jpg,"index,follow","Product,BreadcrumbList",assets/machines/reform-motech-rm25-maaier/reform-motech-rm25-maaier-1.jpg,,
/machine/kersten-k820-pro-werktuigdrager/,machine,kersten-k820-pro-werktuigdrager,Kersten K820 Pro werktuigdrager,Kersten K820 Pro werktuigdrager | Wim van Breda,"Compacte werktuigdrager met Honda-motor en traploze hydrostatische aandrijving, rijsnelheid tot 5 km/u. Bekijk specificaties en toepassingen bij Wim van Breda in Geldermalsen.",https://www.wimvanbreda.nl/machine/kersten-k820-pro-werktuigdrager/,Kersten K820 Pro werktuigdrager | Wim van Breda,"Compacte werktuigdrager met Honda-motor en traploze hydrostatische aandrijving, rijsnelheid tot 5 km/u. Bekijk specificaties en toepassingen bij Wim van Breda in Geldermalsen.",assets/machines/kersten-k820-pro-werktuigdrager/kersten-k820-pro-werktuigdrager-1.jpg,"index,follow","Product,BreadcrumbList",assets/machines/kersten-k820-pro-werktuigdrager/kersten-k820-pro-werktuigdrager-1.jpg,,
/machine/reform-motech-rm22-maaier/,machine,reform-motech-rm22-maaier,Reform Motech RM22 maaier,Reform Motech RM22 maaier | Wim van Breda,"Compacte motormaaier met 23 pk vermogen voor professioneel maaien op steile hellingen, laag zwaartepunt.",https://www.wimvanbreda.nl/machine/reform-motech-rm22-maaier/,Reform Motech RM22 maaier | Wim van Breda,"Compacte motormaaier met 23 pk vermogen voor professioneel maaien op steile hellingen, laag zwaartepunt.",assets/machines/reform-motech-rm22-maaier/reform-motech-rm22-maaier-1.jpg,"index,follow","Product,BreadcrumbList",assets/machines/reform-motech-rm22-maaier/reform-motech-rm22-maaier-1.jpg,,
/machine/herder-cr10-werktuigdrager/,machine,herder-cr10-werktuigdrager,Herder CR10 werktuigdrager,Herder CR10 werktuigdrager | Wim van Breda,"Radiografisch bestuurbare rups-werktuigdrager voor steile hellingen tot 55°, met 55 of 75 pk dieselmotor.",https://www.wimvanbreda.nl/machine/herder-cr10-werktuigdrager/,Herder CR10 werktuigdrager | Wim van Breda,"Radiografisch bestuurbare rups-werktuigdrager voor steile hellingen tot 55°, met 55 of 75 pk dieselmotor.",assets/machines/herder-cr10-werktuigdrager/herder-cr10-werktuigdrager-1.jpg,"index,follow","Product,BreadcrumbList",assets/machines/herder-cr10-werktuigdrager/herder-cr10-werktuigdrager-1.jpg,,
/machine/reform-muli-t7-x/,machine,reform-muli-t7-x,Reform Muli T7 X,Reform Muli T7 X | Wim van Breda,Reform Muli T7 X — werktuigdragers. Bekijk specificaties en toepassingen bij Wim van Breda in Geldermalsen.,https://www.wimvanbreda.nl/machine/reform-muli-t7-x/,Reform Muli T7 X | Wim van Breda,Reform Muli T7 X — werktuigdragers. Bekijk specificaties en toepassingen bij Wim van Breda in Geldermalsen.,,"index,follow","Product,BreadcrumbList",,,geen foto beschikbaar
/machine/herder-boomknipschaar/,machine,herder-boomknipschaar,Herder Boomknipschaar,Herder Boomknipschaar | Wim van Breda,"Hydraulische boomknipschaar met twee grijparmen voor veilig knippen en verplaatsen van bomen en takken, in 3 modellen.",https://www.wimvanbreda.nl/machine/herder-boomknipschaar/,Herder Boomknipschaar | Wim van Breda,"Hydraulische boomknipschaar met twee grijparmen voor veilig knippen en verplaatsen van bomen en takken, in 3 modellen.",assets/machines/herder-boomknipschaar/herder-boomknipschaar-1.jpg,"index,follow","Product,BreadcrumbList",assets/machines/herder-boomknipschaar/herder-boomknipschaar-1.jpg,,
/machine/herder-zware-takkenschaar/,machine,herder-zware-takkenschaar,Herder Zware takkenschaar,Herder Zware takkenschaar | Wim van Breda,"Hydraulische takkenschaar voor takken tot 10 cm dik, met dubbele hydraulische draaikop, leverbaar in 4 werkbreedtes.",https://www.wimvanbreda.nl/machine/herder-zware-takkenschaar/,Herder Zware takkenschaar | Wim van Breda,"Hydraulische takkenschaar voor takken tot 10 cm dik, met dubbele hydraulische draaikop, leverbaar in 4 werkbreedtes.",assets/machines/herder-zware-takkenschaar/herder-zware-takkenschaar-1.jpg,"index,follow","Product,BreadcrumbList",assets/machines/herder-zware-takkenschaar/herder-zware-takkenschaar-1.jpg,,
/machine/martignani-phantom-m612-2000-nevelspuit/,machine,martignani-phantom-m612-2000-nevelspuit,Martignani Phantom M612 2000 nevelspuit,Martignani Phantom M612 2000 nevelspuit | Wim van Breda,Getrokken nevelspuit met 2.000 liter tank en elektrostatische spuittechniek voor het behandelen van bomen tot 35 meter hoog.,https://www.wimvanbreda.nl/machine/martignani-phantom-m612-2000-nevelspuit/,Martignani Phantom M612 2000 nevelspuit | Wim van Breda,Getrokken nevelspuit met 2.000 liter tank en elektrostatische spuittechniek voor het behandelen van bomen tot 35 meter hoog.,assets/machines/martignani-phantom-m612-2000-nevelspuit/martignani-phantom-m612-2000-nevelspuit-1.png,"index,follow","Product,BreadcrumbList",assets/machines/martignani-phantom-m612-2000-nevelspuit/martignani-phantom-m612-2000-nevelspuit-1.png,,
/machine/herder-heggenschaar/,machine,herder-heggenschaar,Herder Heggenschaar,Herder Heggenschaar | Wim van Breda,"Heggenschaar met werkbreedte van 300 cm voor bevestiging aan maaiarm of giek, hydraulisch aangedreven. Bekijk specificaties en toepassingen bij Wim van Breda in Geldermalsen.",https://www.wimvanbreda.nl/machine/herder-heggenschaar/,Herder Heggenschaar | Wim van Breda,"Heggenschaar met werkbreedte van 300 cm voor bevestiging aan maaiarm of giek, hydraulisch aangedreven. Bekijk specificaties en toepassingen bij Wim van Breda in Geldermalsen.",assets/machines/herder-heggenschaar/herder-heggenschaar-1.jpg,"index,follow","Product,BreadcrumbList",assets/machines/herder-heggenschaar/herder-heggenschaar-1.jpg,,
/machine/reform-motech-rm18-maaier/,machine,reform-motech-rm18-maaier,Reform Motech RM18 maaier,Reform Motech RM18 maaier | Wim van Breda,"Compacte, wendbare werktuigdrager voor smalle ruimtes, verkrijgbaar met 14 of 16 pk motor. Bekijk specificaties en toepassingen bij Wim van Breda in Geldermalsen.",https://www.wimvanbreda.nl/machine/reform-motech-rm18-maaier/,Reform Motech RM18 maaier | Wim van Breda,"Compacte, wendbare werktuigdrager voor smalle ruimtes, verkrijgbaar met 14 of 16 pk motor. Bekijk specificaties en toepassingen bij Wim van Breda in Geldermalsen.",assets/machines/reform-motech-rm18-maaier/reform-motech-rm18-maaier-1.jpg,"index,follow","Product,BreadcrumbList",assets/machines/reform-motech-rm18-maaier/reform-motech-rm18-maaier-1.jpg,,
/machine/herder-heggensnoeier/,machine,herder-heggensnoeier,Herder Heggensnoeier,Herder Heggensnoeier | Wim van Breda,"Heggensnoeier die snoeit én versnippert in één werkgang, met driedelige draaikop, werkbreedte 150 cm. Bekijk specificaties en toepassingen bij Wim van Breda in Geldermalsen.",https://www.wimvanbreda.nl/machine/herder-heggensnoeier/,Herder Heggensnoeier | Wim van Breda,"Heggensnoeier die snoeit én versnippert in één werkgang, met driedelige draaikop, werkbreedte 150 cm. Bekijk specificaties en toepassingen bij Wim van Breda in Geldermalsen.",assets/machines/herder-heggensnoeier/herder-heggensnoeier-1.jpg,"index,follow","Product,BreadcrumbList",assets/machines/herder-heggensnoeier/herder-heggensnoeier-1.jpg,,
/machine/martignani-phantom-m612-600-nevelspuit/,machine,martignani-phantom-m612-600-nevelspuit,Martignani Phantom M612 600 nevelspuit,Martignani Phantom M612 600 nevelspuit | Wim van Breda,"Nevelspuit voor montage in de driepunts hef van een tractor, met 600 liter tank, geschikt voor bomen tot 35 meter hoog.",https://www.wimvanbreda.nl/machine/martignani-phantom-m612-600-nevelspuit/,Martignani Phantom M612 600 nevelspuit | Wim van Breda,"Nevelspuit voor montage in de driepunts hef van een tractor, met 600 liter tank, geschikt voor bomen tot 35 meter hoog.",assets/machines/martignani-phantom-m612-600-nevelspuit/martignani-phantom-m612-600-nevelspuit-1.png,"index,follow","Product,BreadcrumbList",assets/machines/martignani-phantom-m612-600-nevelspuit/martignani-phantom-m612-600-nevelspuit-1.png,,
/machine/herder-draai-kiepkop/,machine,herder-draai-kiepkop,Herder Draai-kiepkop,Herder Draai-kiepkop | Wim van Breda,Draai-kiepkop die het werkbereik van een kraan vergroot met 80 cm en materiaal lossen aan voor- én achterzijde mogelijk maakt.,https://www.wimvanbreda.nl/machine/herder-draai-kiepkop/,Herder Draai-kiepkop | Wim van Breda,Draai-kiepkop die het werkbereik van een kraan vergroot met 80 cm en materiaal lossen aan voor- én achterzijde mogelijk maakt.,assets/machines/herder-draai-kiepkop/herder-draai-kiepkop-1.jpg,"index,follow","Product,BreadcrumbList",assets/machines/herder-draai-kiepkop/herder-draai-kiepkop-1.jpg,,
/machine/reform-motech-rm16-maaier/,machine,reform-motech-rm16-maaier,Reform Motech RM16 maaier,Reform Motech RM16 maaier | Wim van Breda,"Hellingmaaier voor topprestaties op extreem steil terrein, verkrijgbaar met 14, 16 of 23 pk vermogen. Bekijk specificaties en toepassingen bij Wim van Breda in Geldermalsen.",https://www.wimvanbreda.nl/machine/reform-motech-rm16-maaier/,Reform Motech RM16 maaier | Wim van Breda,"Hellingmaaier voor topprestaties op extreem steil terrein, verkrijgbaar met 14, 16 of 23 pk vermogen. Bekijk specificaties en toepassingen bij Wim van Breda in Geldermalsen.",assets/machines/reform-motech-rm16-maaier/reform-motech-rm16-maaier-1.jpg,"index,follow","Product,BreadcrumbList",assets/machines/reform-motech-rm16-maaier/reform-motech-rm16-maaier-1.jpg,,
/machine/herder-musketier-y-maaiarm/,machine,herder-musketier-y-maaiarm,Herder Musketier Y maaiarm,Herder Musketier Y maaiarm | Wim van Breda,"Tweezijdige maaiarm die zowel links als rechts van de tractor kan werken, met 7 meter bereik en Nivotronic-bediening.",https://www.wimvanbreda.nl/machine/herder-musketier-y-maaiarm/,Herder Musketier Y maaiarm | Wim van Breda,"Tweezijdige maaiarm die zowel links als rechts van de tractor kan werken, met 7 meter bereik en Nivotronic-bediening.",assets/machines/herder-musketier-y-maaiarm/herder-musketier-y-maaiarm-1.jpg,"index,follow","Product,BreadcrumbList",assets/machines/herder-musketier-y-maaiarm/herder-musketier-y-maaiarm-1.jpg,,
/machine/reform-motech-rm9-maaier/,machine,reform-motech-rm9-maaier,Reform Motech RM9 maaier,Reform Motech RM9 maaier | Wim van Breda,"Compacte en wendbare enkelasser voor groenbeheer en agrarische werkzaamheden, met 9 of 14 pk motor. Bekijk specificaties en toepassingen bij Wim van Breda in Geldermalsen.",https://www.wimvanbreda.nl/machine/reform-motech-rm9-maaier/,Reform Motech RM9 maaier | Wim van Breda,"Compacte en wendbare enkelasser voor groenbeheer en agrarische werkzaamheden, met 9 of 14 pk motor. Bekijk specificaties en toepassingen bij Wim van Breda in Geldermalsen.",assets/machines/reform-motech-rm9-maaier/reform-motech-rm9-maaier-1.jpg,"index,follow","Product,BreadcrumbList",assets/machines/reform-motech-rm9-maaier/reform-motech-rm9-maaier-1.jpg,,
/machine/herder-musketier-maaiarm/,machine,herder-musketier-maaiarm,Herder Musketier Maaiarm,Herder Musketier Maaiarm | Wim van Breda,"Zijwaarts gemonteerde maaiarm voor regulier weg- en bermonderhoud, standaard bereik 5,4 meter, met Nivotronic-systeem.",https://www.wimvanbreda.nl/machine/herder-musketier-maaiarm/,Herder Musketier Maaiarm | Wim van Breda,"Zijwaarts gemonteerde maaiarm voor regulier weg- en bermonderhoud, standaard bereik 5,4 meter, met Nivotronic-systeem.",assets/machines/herder-musketier-maaiarm/herder-musketier-maaiarm-1.jpg,"index,follow","Product,BreadcrumbList",assets/machines/herder-musketier-maaiarm/herder-musketier-maaiarm-1.jpg,,
/machine/mowhawk-slim-camerasysteem/,machine,mowhawk-slim-camerasysteem,MowHawk Slim camerasysteem,MowHawk Slim camerasysteem | Wim van Breda,"Slim AI-camerasysteem op de maaibalk dat invasieve exoten, zwerfvuil en vegetatiehoogte detecteert en vastlegt in GIS.",https://www.wimvanbreda.nl/machine/mowhawk-slim-camerasysteem/,MowHawk Slim camerasysteem | Wim van Breda,"Slim AI-camerasysteem op de maaibalk dat invasieve exoten, zwerfvuil en vegetatiehoogte detecteert en vastlegt in GIS.",assets/machines/mowhawk-slim-camerasysteem/mowhawk-slim-camerasysteem-1.png,"index,follow","Product,BreadcrumbList",assets/machines/mowhawk-slim-camerasysteem/mowhawk-slim-camerasysteem-1.png,,
/machine/herder-klinkpers/,machine,herder-klinkpers,Herder Klinkpers,Herder Klinkpers | Wim van Breda,Specialistisch hulpmiddel voor snel en nauwkeurig vervangen van versleten of kapotte mesjes op messenbalken.,https://www.wimvanbreda.nl/machine/herder-klinkpers/,Herder Klinkpers | Wim van Breda,Specialistisch hulpmiddel voor snel en nauwkeurig vervangen van versleten of kapotte mesjes op messenbalken.,assets/machines/herder-klinkpers/herder-klinkpers-1.jpg,"index,follow","Product,BreadcrumbList",assets/machines/herder-klinkpers/herder-klinkpers-1.jpg,,
/machine/reform-motech-rm8-maaier/,machine,reform-motech-rm8-maaier,Reform Motech RM8 maaier,Reform Motech RM8 maaier | Wim van Breda,"Compacte motormaaier voor maximale stabiliteit op steile hellingen en taluds, extreem laag zwaartepunt. Bekijk specificaties en toepassingen bij Wim van Breda in Geldermalsen.",https://www.wimvanbreda.nl/machine/reform-motech-rm8-maaier/,Reform Motech RM8 maaier | Wim van Breda,"Compacte motormaaier voor maximale stabiliteit op steile hellingen en taluds, extreem laag zwaartepunt. Bekijk specificaties en toepassingen bij Wim van Breda in Geldermalsen.",assets/machines/reform-motech-rm8-maaier/reform-motech-rm8-maaier-1.jpg,"index,follow","Product,BreadcrumbList",assets/machines/reform-motech-rm8-maaier/reform-motech-rm8-maaier-1.jpg,,
/machine/herder-slijpmachine/,machine,herder-slijpmachine,Herder Slijpmachine,Herder Slijpmachine | Wim van Breda,"Volautomatische slijpmachine met PLC-besturing voor maaikorf- en heggenschaarmessen, leverbaar in 300 of 500 cm.",https://www.wimvanbreda.nl/machine/herder-slijpmachine/,Herder Slijpmachine | Wim van Breda,"Volautomatische slijpmachine met PLC-besturing voor maaikorf- en heggenschaarmessen, leverbaar in 300 of 500 cm.",assets/machines/herder-slijpmachine/herder-slijpmachine-1.jpg,"index,follow","Product,BreadcrumbList",assets/machines/herder-slijpmachine/herder-slijpmachine-1.jpg,,
/machine/jan-veenhuis-leveringsprogramma/,machine,jan-veenhuis-leveringsprogramma,Jan Veenhuis Leveringsprogramma,Jan Veenhuis Leveringsprogramma | Wim van Breda,Deze pagina is nog in ontwikkeling; bekijk het Jan Veenhuis-assortiment tijdelijk op de website van de fabrikant.,https://www.wimvanbreda.nl/machine/jan-veenhuis-leveringsprogramma/,Jan Veenhuis Leveringsprogramma | Wim van Breda,Deze pagina is nog in ontwikkeling; bekijk het Jan Veenhuis-assortiment tijdelijk op de website van de fabrikant.,assets/machines/jan-veenhuis-leveringsprogramma/jan-veenhuis-leveringsprogramma-1.jpg,"index,follow","Product,BreadcrumbList",assets/machines/jan-veenhuis-leveringsprogramma/jan-veenhuis-leveringsprogramma-1.jpg,,
/machine/herder-bosbouwmaaier/,machine,herder-bosbouwmaaier,Herder Bosbouwmaaier,Herder Bosbouwmaaier | Wim van Breda,"Krachtige bosbouwmaaier voor dicht struikgewas, kreupelhout en kleine boomstronken, met hydraulisch opklapbare voorzijde.",https://www.wimvanbreda.nl/machine/herder-bosbouwmaaier/,Herder Bosbouwmaaier | Wim van Breda,"Krachtige bosbouwmaaier voor dicht struikgewas, kreupelhout en kleine boomstronken, met hydraulisch opklapbare voorzijde.",assets/machines/herder-bosbouwmaaier/herder-bosbouwmaaier-1.jpg,"index,follow","Product,BreadcrumbList",assets/machines/herder-bosbouwmaaier/herder-bosbouwmaaier-1.jpg,,
/machine/votex-570-pto-bladzuiger/,machine,votex-570-pto-bladzuiger,Votex 570 PTO bladzuiger,Votex 570 PTO bladzuiger | Wim van Breda,"Krachtige PTO-aangedreven bladzuigunit met hoge luchtverplaatsing, ventilator en behuizing van mangaanstaal.",https://www.wimvanbreda.nl/machine/votex-570-pto-bladzuiger/,Votex 570 PTO bladzuiger | Wim van Breda,"Krachtige PTO-aangedreven bladzuigunit met hoge luchtverplaatsing, ventilator en behuizing van mangaanstaal.",assets/machines/votex-570-pto-bladzuiger/votex-570-pto-bladzuiger-1.jpg,"index,follow","Product,BreadcrumbList",assets/machines/votex-570-pto-bladzuiger/votex-570-pto-bladzuiger-1.jpg,,
/machine/herder-meervoudige-cirkelzaag/,machine,herder-meervoudige-cirkelzaag,Herder Meervoudige cirkelzaag,Herder Meervoudige cirkelzaag | Wim van Breda,"Krachtige meervoudige cirkelzaag met 3 of 4 zaagbladen voor zwaar snoeiwerk en achterstallig onderhoud, werkbreedte 210 cm.",https://www.wimvanbreda.nl/machine/herder-meervoudige-cirkelzaag/,Herder Meervoudige cirkelzaag | Wim van Breda,"Krachtige meervoudige cirkelzaag met 3 of 4 zaagbladen voor zwaar snoeiwerk en achterstallig onderhoud, werkbreedte 210 cm.",assets/machines/herder-meervoudige-cirkelzaag/herder-meervoudige-cirkelzaag-1.jpg,"index,follow","Product,BreadcrumbList",assets/machines/herder-meervoudige-cirkelzaag/herder-meervoudige-cirkelzaag-1.jpg,,
/machine/reform-metrac-h60-tractor/,machine,reform-metrac-h60-tractor,Reform Metrac H60 tractor,Reform Metrac H60 tractor | Wim van Breda,Krachtige Metrac H60 tractor met 61 pk Perkins common-rail dieselmotor en vierwielbesturing met 5 stuurmodi.,https://www.wimvanbreda.nl/machine/reform-metrac-h60-tractor/,Reform Metrac H60 tractor | Wim van Breda,Krachtige Metrac H60 tractor met 61 pk Perkins common-rail dieselmotor en vierwielbesturing met 5 stuurmodi.,assets/machines/reform-metrac-h60-tractor/reform-metrac-h60-tractor-1.jpg,"index,follow","Product,BreadcrumbList",assets/machines/reform-metrac-h60-tractor/reform-metrac-h60-tractor-1.jpg,,
/machine/herder-cirkelzaag/,machine,herder-cirkelzaag,Herder Cirkelzaag,Herder Cirkelzaag | Wim van Breda,"Hydraulisch aangedreven cirkelzaag met 75 cm zaagblad voor takken van 2 tot 20 cm, gewicht 270 kg. Bekijk specificaties en toepassingen bij Wim van Breda in Geldermalsen.",https://www.wimvanbreda.nl/machine/herder-cirkelzaag/,Herder Cirkelzaag | Wim van Breda,"Hydraulisch aangedreven cirkelzaag met 75 cm zaagblad voor takken van 2 tot 20 cm, gewicht 270 kg. Bekijk specificaties en toepassingen bij Wim van Breda in Geldermalsen.",assets/machines/herder-cirkelzaag/herder-cirkelzaag-1.jpg,"index,follow","Product,BreadcrumbList",assets/machines/herder-cirkelzaag/herder-cirkelzaag-1.jpg,,
/machine/herder-gieken/,machine,herder-gieken,Herder Gieken,Herder Gieken | Wim van Breda,"Verlenggiek voor graafmachines, vergroot het werkbereik voor bagger-, maai- en onderhoudswerkzaamheden, inclusief korfdrager.",https://www.wimvanbreda.nl/machine/herder-gieken/,Herder Gieken | Wim van Breda,"Verlenggiek voor graafmachines, vergroot het werkbereik voor bagger-, maai- en onderhoudswerkzaamheden, inclusief korfdrager.",assets/machines/herder-gieken/herder-gieken-1.jpg,"index,follow","Product,BreadcrumbList",assets/machines/herder-gieken/herder-gieken-1.jpg,,
/machine/reform-metrac-h70-tractor/,machine,reform-metrac-h70-tractor,Reform Metrac H70 tractor,Reform Metrac H70 tractor | Wim van Breda,"Compacte krachtpatser met 75 pk Perkins dieselmotor, 1.500 kg hefvermogen en vierwielbesturing met 5 stuurmodi.",https://www.wimvanbreda.nl/machine/reform-metrac-h70-tractor/,Reform Metrac H70 tractor | Wim van Breda,"Compacte krachtpatser met 75 pk Perkins dieselmotor, 1.500 kg hefvermogen en vierwielbesturing met 5 stuurmodi.",assets/machines/reform-metrac-h70-tractor/reform-metrac-h70-tractor-1.jpg,"index,follow","Product,BreadcrumbList",assets/machines/reform-metrac-h70-tractor/reform-metrac-h70-tractor-1.jpg,,
/machine/bretrac-2-0-snelverkeer-maaivoertuig/,machine,bretrac-2-0-snelverkeer-maaivoertuig,BreTrac 2.0 snelverkeer maaivoertuig,BreTrac 2.0 snelverkeer maaivoertuig | Wim van Breda,"Snelverkeer maaivoertuig op basis van een DAF CF 400 met drie aangedreven assen, twee motoren en een Herder vierdelige giek.",https://www.wimvanbreda.nl/machine/bretrac-2-0-snelverkeer-maaivoertuig/,BreTrac 2.0 snelverkeer maaivoertuig | Wim van Breda,"Snelverkeer maaivoertuig op basis van een DAF CF 400 met drie aangedreven assen, twee motoren en een Herder vierdelige giek.",assets/machines/bretrac-2-0-snelverkeer-maaivoertuig/bretrac-2-0-snelverkeer-maaivoertuig-1.jpg,"index,follow","Product,BreadcrumbList",assets/machines/bretrac-2-0-snelverkeer-maaivoertuig/bretrac-2-0-snelverkeer-maaivoertuig-1.jpg,,
/machine/herder-waterpomp/,machine,herder-waterpomp,Herder Waterpomp,Herder Waterpomp | Wim van Breda,"Hydraulisch aangedreven centrifugaalpomp voor het snel droogleggen van sloten, montage aan maaiarm of giek.",https://www.wimvanbreda.nl/machine/herder-waterpomp/,Herder Waterpomp | Wim van Breda,"Hydraulisch aangedreven centrifugaalpomp voor het snel droogleggen van sloten, montage aan maaiarm of giek.",assets/machines/herder-waterpomp/herder-waterpomp-1.jpg,"index,follow","Product,BreadcrumbList",assets/machines/herder-waterpomp/herder-waterpomp-1.jpg,,
/machine/herder-baggerlepel/,machine,herder-baggerlepel,Herder Baggerlepel,Herder Baggerlepel | Wim van Breda,"Baggerlepel voor montage op Herder Cavalier en Grenadier maaiarmen, leverbaar in drie breedtes. Bekijk specificaties en toepassingen bij Wim van Breda in Geldermalsen.",https://www.wimvanbreda.nl/machine/herder-baggerlepel/,Herder Baggerlepel | Wim van Breda,"Baggerlepel voor montage op Herder Cavalier en Grenadier maaiarmen, leverbaar in drie breedtes. Bekijk specificaties en toepassingen bij Wim van Breda in Geldermalsen.",assets/machines/herder-baggerlepel/herder-baggerlepel-1.jpg,"index,follow","Product,BreadcrumbList",assets/machines/herder-baggerlepel/herder-baggerlepel-1.jpg,,
/machine/reform-metrac-h95-tractor/,machine,reform-metrac-h95-tractor,Reform Metrac H95 tractor,Reform Metrac H95 tractor | Wim van Breda,"Krachtige werktuigdrager met 95 pk Perkins Stage V motor, vierwielaandrijving en -besturing voor extreme hellingen.",https://www.wimvanbreda.nl/machine/reform-metrac-h95-tractor/,Reform Metrac H95 tractor | Wim van Breda,"Krachtige werktuigdrager met 95 pk Perkins Stage V motor, vierwielaandrijving en -besturing voor extreme hellingen.",assets/machines/reform-metrac-h95-tractor/reform-metrac-h95-tractor-1.jpg,"index,follow","Product,BreadcrumbList",assets/machines/reform-metrac-h95-tractor/reform-metrac-h95-tractor-1.jpg,,
